4466660208	True	['life_stealer', 'bane', 'elder_titan', 'bounty_hunter', 'monkey_king']	['nyx_assassin', 'enigma', 'chen', 'morphling', 'lina']
4466628985	True	['witch_doctor', 'night_stalker', 'magnataur', 'clinkz', 'troll_warlord']	['life_stealer', 'lion', 'viper', 'phantom_assassin', 'tidehunter']
4466521908	False	['shadow_shaman', 'ursa', 'monkey_king', 'silencer', 'slardar']	['pudge', 'bristleback', 'lich', 'queenofpain', 'phantom_lancer']
4466494298	False	['tiny', 'grimstroke', 'centaur', 'ursa', 'kunkka']	['tusk', 'pangolier', 'sven', 'juggernaut', 'razor']
4466487434	False	['elder_titan', 'life_stealer', 'winter_wyvern', 'nevermore', 'beastmaster']	['pangolier', 'bane', 'razor', 'nyx_assassin', 'ember_spirit']
4466406548	False	['beastmaster', 'viper', 'lion', 'phantom_assassin', 'oracle']	['crystal_maiden', 'chaos_knight', 'doom_bringer', 'clinkz', 'kunkka']
4466372691	True	['tusk', 'legion_commander', 'furion', 'razor', 'phantom_assassin']	['juggernaut', 'lich', 'night_stalker', 'omniknight', 'pugna']
4466370660	False	['undying', 'batrider', 'winter_wyvern', 'weaver', 'phantom_lancer']	['ursa', 'oracle', 'life_stealer', 'rubick', 'juggernaut']
4466303891	True	['tusk', 'pangolier', 'bane', 'ursa', 'pugna']	['techies', 'crystal_maiden', 'juggernaut', 'tidehunter', 'nyx_assassin']
4466196659	True	['lich', 'ursa', 'lion', 'medusa', 'bounty_hunter']	['life_stealer', 'slardar', 'lone_druid', 'jakiro', 'beastmaster']
4466170934	False	['crystal_maiden', 'slardar', 'earthshaker', 'kunkka', 'chaos_knight']	['oracle', 'furion', 'shadow_demon', 'life_stealer', 'shredder']
4466140951	True	['terrorblade', 'abyssal_underlord', 'vengefulspirit', 'invoker', 'winter_wyvern']	['tinker', 'phoenix', 'ursa', 'lion', 'arc_warden']
4466101645	True	['lion', 'vengefulspirit', 'juggernaut', 'magnataur', 'weaver']	['shadow_shaman', 'tusk', 'viper', 'phantom_assassin', 'queenofpain']
4466090262	True	['keeper_of_the_light', 'batrider', 'chaos_knight', 'bristleback', 'leshrac']	['furion', 'troll_warlord', 'tusk', 'magnataur', 'phoenix']
4466073522	False	['jakiro', 'leshrac', 'shredder', 'shadow_shaman', 'lycan']	['dark_willow', 'kunkka', 'warlock', 'brewmaster', 'antimage']
4465653754	False	['life_stealer', 'tusk', 'phoenix', 'brewmaster', 'queenofpain']	['razor', 'sven', 'shadow_demon', 'terrorblade', 'puck']
4465640029	True	['terrorblade', 'dark_seer', 'warlock', 'sand_king', 'dragon_knight']	['juggernaut', 'lion', 'doom_bringer', 'rattletrap', 'invoker']
4465626167	True	['pangolier', 'keeper_of_the_light', 'batrider', 'bristleback', 'chaos_knight']	['kunkka', 'grimstroke', 'rubick', 'juggernaut', 'dark_seer']
4465414072	False	['pudge', 'lion', 'witch_doctor', 'luna', 'meepo']	['tusk', 'bane', 'brewmaster', 'phantom_lancer', 'invoker']
4465229575	False	['chen', 'ursa', 'tusk', 'phantom_assassin', 'slardar']	['enchantress', 'ember_spirit', 'batrider', 'shadow_shaman', 'morphling']
4464955022	True	['crystal_maiden', 'chaos_knight', 'warlock', 'phantom_assassin', 'tiny']	['lion', 'nyx_assassin', 'magnataur', 'juggernaut', 'tinker']
4464571859	False	['crystal_maiden', 'life_stealer', 'tiny', 'phoenix', 'queenofpain']	['oracle', 'earth_spirit', 'razor', 'troll_warlord', 'pangolier']
4464241650	False	['tiny', 'leshrac', 'sand_king', 'clinkz', 'vengefulspirit']	['furion', 'life_stealer', 'viper', 'nyx_assassin', 'dark_seer']
4464047891	False	['undying', 'shadow_shaman', 'slardar', 'life_stealer', 'tidehunter']	['oracle', 'kunkka', 'rubick', 'enigma', 'slark']
4462120863	True	['earth_spirit', 'oracle', 'bounty_hunter', 'monkey_king', 'obsidian_destroyer']	['elder_titan', 'lich', 'life_stealer', 'morphling', 'beastmaster']
4462011490	True	['lich', 'grimstroke', 'sven', 'broodmother', 'monkey_king']	['winter_wyvern', 'invoker', 'rattletrap', 'axe', 'riki']
4462000043	False	['tusk', 'oracle', 'centaur', 'troll_warlord', 'viper']	['pangolier', 'sven', 'shadow_shaman', 'weaver', 'kunkka']
